x,y,z,success,pos_err,ori_err,cond,j0,j1,j2,j3,j4,j5,message
0.0500,-0.1800,0.2400,1,0.00000,0.00000,9.2,1.3085,0.7032,0.8756,0.4637,-0.0873,0.0611,"Planning succeeded: pos_err=0.0000m, cond=9.2, min_dist=1.000m"
0.0500,-0.1800,0.2600,1,0.00000,0.00000,9.2,1.2453,0.6030,0.8706,0.4734,0.0972,0.0866,"Planning succeeded: pos_err=0.0000m, cond=9.2, min_dist=1.000m"
0.0500,-0.1800,0.2800,1,0.00000,0.00000,9.2,1.2032,0.5109,0.8709,0.4356,0.2383,0.0982,"Planning succeeded: pos_err=0.0000m, cond=9.2, min_dist=1.000m"
0.0500,-0.1800,0.3000,1,0.00000,0.00000,9.2,1.1905,0.4150,0.8843,0.3713,0.3263,0.0938,"Planning succeeded: pos_err=0.0000m, cond=9.2, min_dist=1.000m"
0.0500,-0.1800,0.3200,1,0.00000,0.00000,9.4,1.1939,0.3097,0.9117,0.3120,0.3727,0.0798,"Planning succeeded: pos_err=0.0000m, cond=9.4, min_dist=1.000m"
0.0500,-0.1800,0.3400,1,0.00000,0.00000,9.9,1.1938,0.1979,0.9445,0.2892,0.4035,0.0693,"Planning succeeded: pos_err=0.0000m, cond=9.9, min_dist=1.000m"
0.0500,-0.1800,0.3600,1,0.00000,0.00000,10.5,1.1818,0.0819,0.9784,0.3117,0.4292,0.0732,"Planning succeeded: pos_err=0.0000m, cond=10.5, min_dist=1.000m"
0.0500,-0.1800,0.3800,1,0.00000,0.00000,11.2,1.1611,-0.0388,1.0141,0.3659,0.4474,0.0928,"Planning succeeded: pos_err=0.0000m, cond=11.2, min_dist=1.000m"
0.0500,-0.1800,0.4000,1,0.00000,0.00000,12.2,1.1372,-0.1631,1.0500,0.4326,0.4596,0.1215,"Planning succeeded: pos_err=0.0000m, cond=12.2, min_dist=1.000m"
0.0500,-0.1600,0.0000,0,0.60737,0.00000,0.0,1.1368,-1.8849,-2.1468,-0.4285,-0.8097,0.0265,"IK failed: position error=0.6074m, orientation error=0.0000rad"
0.0500,-0.1600,0.0200,0,0.59360,0.00000,0.0,1.1432,-1.8849,-2.1468,-0.3920,-0.8735,0.0040,"IK failed: position error=0.5936m, orientation error=0.0000rad"
0.0500,-0.1600,0.0400,0,0.58857,0.00000,0.0,1.1851,-1.8849,-2.1468,-0.3165,-0.8817,-0.0164,"IK failed: position error=0.5886m, orientation error=0.0000rad"
0.0500,-0.1600,0.0600,0,0.59797,0.00000,0.0,1.2554,-1.8849,-2.1468,-0.2115,-0.8015,-0.0336,"IK failed: position error=0.5980m, orientation error=0.0000rad"
0.0500,-0.1600,0.0800,0,0.62761,0.00000,0.0,1.3284,-1.8849,-2.1468,-0.1012,-0.6024,-0.0401,"IK failed: position error=0.6276m, orientation error=0.0000rad"
0.0500,-0.1600,0.1000,0,0.57538,0.00000,0.0,1.3244,-1.8849,-2.1468,-0.0779,-0.9308,-0.1773,"IK failed: position error=0.5754m, orientation error=0.0000rad"
0.0500,-0.1600,0.1200,1,0.00000,0.00000,9.7,1.4126,1.3955,0.6658,0.0639,-0.9266,-0.1815,"Planning succeeded: pos_err=0.0000m, cond=9.7, min_dist=1.000m"
0.0500,-0.1600,0.1400,1,0.00000,0.00000,9.5,1.3868,1.2326,0.7109,0.0297,-0.6454,-0.2870,"Planning succeeded: pos_err=0.0000m, cond=9.5, min_dist=1.000m"
0.0500,-0.1600,0.1600,1,0.00000,0.00000,8.9,1.4548,1.1732,0.7922,0.1599,-0.7212,-0.2332,"Planning succeeded: pos_err=0.0000m, cond=8.9, min_dist=1.000m"
0.0500,-0.1600,0.1800,1,0.00000,0.00000,8.1,1.5037,1.1330,0.8757,0.2253,-0.8495,-0.1344,"Planning succeeded: pos_err=0.0000m, cond=8.1, min_dist=1.000m"
0.0500,-0.1600,0.2000,1,0.00000,0.00000,8.0,1.5225,1.0319,0.9346,0.2716,-0.7959,-0.0346,"Planning succeeded: pos_err=0.0000m, cond=8.0, min_dist=1.000m"
0.0500,-0.1600,0.2200,1,0.00000,0.00000,8.5,1.5219,0.8875,0.9656,0.3396,-0.6102,0.0254,"Planning succeeded: pos_err=0.0000m, cond=8.5, min_dist=1.000m"
0.0500,-0.1600,0.2400,1,0.00000,0.00000,9.1,1.4917,0.7365,0.9688,0.4381,-0.3675,0.0563,"Planning succeeded: pos_err=0.0000m, cond=9.1, min_dist=1.000m"
0.0500,-0.1600,0.2600,1,0.00000,0.00000,9.6,1.4244,0.6039,0.9607,0.5207,-0.1333,0.0875,"Planning succeeded: pos_err=0.0000m, cond=9.6, min_dist=1.000m"
0.0500,-0.1600,0.2800,1,0.00000,0.00000,9.9,1.3445,0.4933,0.9515,0.5408,0.0711,0.1167,"Planning succeeded: pos_err=0.0000m, cond=9.9, min_dist=1.000m"
0.0500,-0.1600,0.3000,1,0.00000,0.00000,9.9,1.2871,0.3962,0.9443,0.4964,0.2336,0.1273,"Planning succeeded: pos_err=0.0000m, cond=9.9, min_dist=1.000m"
0.0500,-0.1600,0.3200,1,0.00000,0.00000,10.0,1.2665,0.2974,0.9482,0.4226,0.3395,0.1130,"Planning succeeded: pos_err=0.0000m, cond=10.0, min_dist=1.000m"
0.0500,-0.1600,0.3400,1,0.00000,0.00000,10.2,1.2633,0.1904,0.9645,0.3658,0.4045,0.0858,"Planning succeeded: pos_err=0.0000m, cond=10.2, min_dist=1.000m"
0.0500,-0.1600,0.3600,1,0.00000,0.00000,10.6,1.2539,0.0789,0.9850,0.3542,0.4559,0.0674,"Planning succeeded: pos_err=0.0000m, cond=10.6, min_dist=1.000m"
0.0500,-0.1600,0.3800,1,0.00000,0.00000,11.1,1.2336,-0.0370,1.0093,0.3843,0.4965,0.0697,"Planning succeeded: pos_err=0.0000m, cond=11.1, min_dist=1.000m"
0.0500,-0.1600,0.4000,1,0.00000,0.00000,11.9,1.2073,-0.1592,1.0395,0.4398,0.5216,0.0906,"Planning succeeded: pos_err=0.0000m, cond=11.9, min_dist=1.000m"
0.0500,-0.1400,0.0000,0,0.61752,0.00000,0.0,1.3502,-1.8849,-2.1468,-0.2363,-0.7081,0.1295,"IK failed: position error=0.6175m, orientation error=0.0000rad"
0.0500,-0.1400,0.0200,0,0.59612,0.00000,0.0,1.3041,-1.8849,-2.1468,-0.2890,-0.8289,0.1021,"IK failed: position error=0.5961m, orientation error=0.0000rad"
0.0500,-0.1400,0.0400,0,0.57497,0.00000,0.0,1.2551,-1.8849,-2.1468,-0.3388,-0.9539,0.0796,"IK failed: position error=0.5750m, orientation error=0.0000rad"
0.0500,-0.1400,0.0600,0,0.55672,0.00000,0.0,1.2208,-1.8849,-2.1468,-0.3666,-1.0645,0.0661,"IK failed: position error=0.5567m, orientation error=0.0000rad"
0.0500,-0.1400,0.0800,0,0.54530,0.00000,0.0,1.2243,-1.8849,-2.1468,-0.3488,-1.1304,0.0594,"IK failed: position error=0.5453m, orientation error=0.0000rad"
0.0500,-0.1400,0.1000,0,0.54631,0.00000,0.0,1.2803,-1.8849,-2.1468,-0.2709,-1.1107,0.0477,"IK failed: position error=0.5463m, orientation error=0.0000rad"
0.0500,-0.1400,0.1200,0,0.57045,0.00000,0.0,1.3744,-1.8849,-2.1468,-0.1510,-0.9440,0.0212,"IK failed: position error=0.5705m, orientation error=0.0000rad"
0.0500,-0.1400,0.1400,0,0.62287,0.00000,0.0,1.4395,-1.8849,-2.1468,-0.0686,-0.6147,-0.0706,"IK failed: position error=0.6229m, orientation error=0.0000rad"
0.0500,-0.1400,0.1600,0,0.54436,0.00000,0.0,1.6146,-1.8849,-2.1468,0.2027,-1.1274,-0.4174,"IK failed: position error=0.5444m, orientation error=0.0000rad"
0.0500,-0.1400,0.1800,1,0.00000,0.00000,7.6,1.5137,1.1855,0.9019,0.0647,-1.0034,-0.4168,"Planning succeeded: pos_err=0.0000m, cond=7.6, min_dist=1.000m"
0.0500,-0.1400,0.2000,1,0.00000,0.00000,8.5,1.5949,0.9803,0.9144,0.2723,-0.6240,-0.3317,"Planning succeeded: pos_err=0.0000m, cond=8.5, min_dist=1.000m"
0.0500,-0.1400,0.2200,1,0.00000,0.00000,8.3,1.6516,0.9091,0.9815,0.3741,-0.6742,-0.1609,"Planning succeeded: pos_err=0.0000m, cond=8.3, min_dist=1.000m"
0.0500,-0.1400,0.2400,1,0.00000,0.00000,8.5,1.6491,0.7980,1.0321,0.4007,-0.6147,-0.0062,"Planning succeeded: pos_err=0.0000m, cond=8.5, min_dist=1.000m"
0.0500,-0.1400,0.2600,1,0.00000,0.00000,9.3,1.6182,0.6506,1.0511,0.4592,-0.4338,0.0765,"Planning succeeded: pos_err=0.0000m, cond=9.3, min_dist=1.000m"
0.0500,-0.1400,0.2800,1,0.00000,0.00000,10.2,1.5562,0.5038,1.0484,0.5432,-0.2113,0.1168,"Planning succeeded: pos_err=0.0000m, cond=10.2, min_dist=1.000m"
0.0500,-0.1400,0.3000,1,0.00000,0.00000,10.9,1.4719,0.3765,1.0409,0.5814,-0.0030,0.1477,"Planning succeeded: pos_err=0.0000m, cond=10.9, min_dist=1.000m"
0.0500,-0.1400,0.3200,1,0.00000,0.00000,11.2,1.3991,0.2671,1.0313,0.5467,0.1751,0.1555,"Planning succeeded: pos_err=0.0000m, cond=11.2, min_dist=1.000m"
0.0500,-0.1400,0.3400,1,0.00000,0.00000,11.4,1.3597,0.1637,1.0249,0.4802,0.3086,0.1296,"Planning succeeded: pos_err=0.0000m, cond=11.4, min_dist=1.000m"
0.0500,-0.1400,0.3600,1,0.00000,0.00000,11.5,1.3371,0.0592,1.0238,0.4372,0.4099,0.0915,"Planning succeeded: pos_err=0.0000m, cond=11.5, min_dist=1.000m"
0.0500,-0.1400,0.3800,1,0.00000,0.00000,11.5,1.3129,-0.0463,1.0262,0.4332,0.4941,0.0686,"Planning succeeded: pos_err=0.0000m, cond=11.5, min_dist=1.000m"
0.0500,-0.1400,0.4000,1,0.00000,0.00000,11.8,1.2847,-0.1572,1.0372,0.4610,0.5546,0.0698,"Planning succeeded: pos_err=0.0000m, cond=11.8, min_dist=1.000m"
0.0500,-0.1200,0.0000,0,0.64284,0.00000,0.0,1.5613,-1.8849,-2.1468,-0.0223,-0.5342,0.2880,"IK failed: position error=0.6428m, orientation error=0.0000rad"
0.0500,-0.1200,0.0200,0,0.62919,0.00000,0.0,1.5640,-1.8849,-2.1468,-0.0142,-0.6009,0.2858,"IK failed: position error=0.6292m, orientation error=0.0000rad"
0.0500,-0.1200,0.0400,0,0.61275,0.00000,0.0,1.5627,-1.8849,-2.1468,-0.0151,-0.6893,0.2794,"IK failed: position error=0.6127m, orientation error=0.0000rad"
0.0500,-0.1200,0.0600,0,0.59359,0.00000,0.0,1.5548,-1.8849,-2.1468,-0.0272,-0.7997,0.2674,"IK failed: position error=0.5936m, orientation error=0.0000rad"
0.0500,-0.1200,0.0800,0,0.57241,0.00000,0.0,1.5353,-1.8849,-2.1468,-0.0551,-0.9289,0.2485,"IK failed: position error=0.5724m, orientation error=0.0000rad"
0.0500,-0.1200,0.1000,0,0.55098,0.00000,0.0,1.4989,-1.8849,-2.1468,-0.1029,-1.0679,0.2250,"IK failed: position error=0.5510m, orientation error=0.0000rad"
0.0500,-0.1200,0.1200,0,0.53248,0.00000,0.0,1.4511,-1.8849,-2.1468,-0.1619,-1.1959,0.2050,"IK failed: position error=0.5325m, orientation error=0.0000rad"
0.0500,-0.1200,0.1400,0,0.52266,0.00000,0.0,1.4303,-1.8849,-2.1468,-0.1854,-1.2682,0.1882,"IK failed: position error=0.5227m, orientation error=0.0000rad"
0.0500,-0.1200,0.1600,0,0.53121,0.00000,0.0,1.4913,-1.8849,-2.1468,-0.1066,-1.2109,0.1432,"IK failed: position error=0.5312m, orientation error=0.0000rad"
0.0500,-0.1200,0.1800,0,0.57363,0.00000,0.0,1.6068,-1.8849,-2.1468,0.0570,-0.9415,0.0172,"IK failed: position error=0.5736m, orientation error=0.0000rad"
0.0500,-0.1200,0.2000,0,0.46235,0.00000,0.0,1.6437,-1.8849,1.6057,0.1657,-0.5955,-0.3106,"IK failed: position error=0.4624m, orientation error=0.0000rad"
0.0500,-0.1200,0.2200,1,0.00000,0.00000,5.3,1.9021,1.3914,0.9756,0.4261,-1.6814,-0.3908,"Planning succeeded: pos_err=0.0000m, cond=5.3, min_dist=1.000m"
0.0500,-0.1200,0.2400,1,0.00000,0.00000,8.3,1.7879,0.8161,1.0380,0.4588,-0.6620,-0.3441,"Planning succeeded: pos_err=0.0000m, cond=8.3, min_dist=1.000m"
0.0500,-0.1200,0.2600,1,0.00000,0.00000,9.1,1.7658,0.6607,1.0505,0.5829,-0.4614,-0.1926,"Planning succeeded: pos_err=0.0000m, cond=9.1, min_dist=1.000m"
0.0500,-0.1200,0.2800,1,0.00000,0.00000,9.7,1.7359,0.5424,1.1031,0.5382,-0.4176,0.0142,"Planning succeeded: pos_err=0.0000m, cond=9.7, min_dist=1.000m"
0.0500,-0.1200,0.3000,1,0.00000,0.00000,10.8,1.6870,0.4026,1.1288,0.5372,-0.2910,0.1225,"Planning succeeded: pos_err=0.0000m, cond=10.8, min_dist=1.000m"
0.0500,-0.1200,0.3200,1,0.00000,0.00000,12.0,1.6191,0.2598,1.1317,0.5754,-0.1132,0.1590,"Planning succeeded: pos_err=0.0000m, cond=12.0, min_dist=1.000m"
0.0500,-0.1200,0.3400,1,0.00000,0.00000,12.9,1.5412,0.1308,1.1252,0.5829,0.0667,0.1588,"Planning succeeded: pos_err=0.0000m, cond=12.9, min_dist=1.000m"
0.0500,-0.1200,0.3600,1,0.00000,0.00000,13.4,1.4716,0.0174,1.1104,0.5618,0.2356,0.1293,"Planning succeeded: pos_err=0.0000m, cond=13.4, min_dist=1.000m"
0.0500,-0.1200,0.3800,1,0.00000,0.00000,13.3,1.4155,-0.0828,1.0890,0.5388,0.3887,0.0949,"Planning succeeded: pos_err=0.0000m, cond=13.3, min_dist=1.000m"
0.0500,-0.1200,0.4000,1,0.00000,0.00000,12.8,1.3726,-0.1767,1.0687,0.5271,0.5149,0.0753,"Planning succeeded: pos_err=0.0000m, cond=12.8, min_dist=1.000m"
0.0500,-0.1000,0.0000,0,0.66078,0.00000,0.0,1.6885,-1.8849,-2.1468,0.0567,-0.4274,0.4511,"IK failed: position error=0.6608m, orientation error=0.0000rad"
0.0500,-0.1000,0.0200,0,0.65959,0.00000,0.0,1.7047,-1.8849,-2.1468,0.1090,-0.4163,0.4797,"IK failed: position error=0.6596m, orientation error=0.0000rad"
0.0500,-0.1000,0.0400,0,0.65709,0.00000,0.0,1.7208,-1.8849,-2.1468,0.1595,-0.4177,0.5045,"IK failed: position error=0.6571m, orientation error=0.0000rad"
0.0500,-0.1000,0.0600,0,0.65290,0.00000,0.0,1.7388,-1.8849,-2.1468,0.2085,-0.4343,0.5270,"IK failed: position error=0.6529m, orientation error=0.0000rad"
0.0500,-0.1000,0.0800,0,0.64635,0.00000,0.0,1.7605,-1.8849,-2.1468,0.2555,-0.4703,0.5469,"IK failed: position error=0.6463m, orientation error=0.0000rad"
0.0500,-0.1000,0.1000,0,0.63637,0.00000,0.0,1.7876,-1.8849,-2.1468,0.2976,-0.5322,0.5611,"IK failed: position error=0.6364m, orientation error=0.0000rad"
0.0500,-0.1000,0.1200,0,0.62156,0.00000,0.0,1.8203,-1.8849,-2.1468,0.3292,-0.6277,0.5624,"IK failed: position error=0.6216m, orientation error=0.0000rad"
0.0500,-0.1000,0.1400,0,0.60098,0.00000,0.0,1.8529,-1.8849,-2.1468,0.3410,-0.7609,0.5394,"IK failed: position error=0.6010m, orientation error=0.0000rad"
0.0500,-0.1000,0.1600,0,0.57648,0.00000,0.0,1.8685,-1.8849,-2.1468,0.3193,-0.9209,0.4816,"IK failed: position error=0.5765m, orientation error=0.0000rad"
0.0500,-0.1000,0.1800,0,0.55477,0.00000,0.0,1.8422,-1.8849,-2.1468,0.2503,-1.0701,0.3956,"IK failed: position error=0.5548m, orientation error=0.0000rad"
0.0500,-0.1000,0.2000,0,0.54541,0.00000,0.0,1.7897,-1.8849,-2.1468,0.1668,-1.1474,0.3036,"IK failed: position error=0.5454m, orientation error=0.0000rad"
0.0500,-0.1000,0.2200,0,0.56263,0.00000,0.0,1.8277,-1.8849,-2.1468,0.2307,-1.0560,0.1780,"IK failed: position error=0.5626m, orientation error=0.0000rad"
0.0500,-0.1000,0.2400,0,0.42795,0.00000,0.0,1.9209,-1.8849,1.6057,0.4906,-0.7315,-0.0663,"IK failed: position error=0.4280m, orientation error=0.0000rad"
0.0500,-0.1000,0.2600,0,0.39535,0.00000,0.0,2.0137,-1.8849,1.6057,0.6930,-0.7323,-0.3886,"IK failed: position error=0.3954m, orientation error=0.0000rad"
0.0500,-0.1000,0.2800,1,0.00000,0.00000,7.5,2.1158,0.7699,1.1521,0.7382,-0.9478,-0.0055,"Planning succeeded: pos_err=0.0000m, cond=7.5, min_dist=1.000m"
0.0500,-0.1000,0.3000,1,0.00000,0.00000,10.5,1.8294,0.4066,1.1132,0.7621,-0.2957,-0.1718,"Planning succeeded: pos_err=0.0000m, cond=10.5, min_dist=1.000m"
0.0500,-0.1000,0.3200,1,0.00000,0.00000,11.6,1.7885,0.2796,1.1664,0.6268,-0.2583,0.0342,"Planning succeeded: pos_err=0.0000m, cond=11.6, min_dist=1.000m"
0.0500,-0.1000,0.3400,1,0.00000,0.00000,13.0,1.7416,0.1404,1.1928,0.5975,-0.1618,0.1128,"Planning succeeded: pos_err=0.0000m, cond=13.0, min_dist=1.000m"
0.0500,-0.1000,0.3600,1,0.00000,0.00000,14.4,1.6665,-0.0002,1.1895,0.6506,0.0072,0.1109,"Planning succeeded: pos_err=0.0000m, cond=14.4, min_dist=1.000m"
0.0500,-0.1000,0.3800,1,0.00000,0.00000,15.3,1.5766,-0.1228,1.1750,0.6881,0.1871,0.0992,"Planning succeeded: pos_err=0.0000m, cond=15.3, min_dist=1.000m"
0.0500,-0.1000,0.4000,1,0.00000,0.00000,15.2,1.4938,-0.2236,1.1477,0.6747,0.3635,0.0934,"Planning succeeded: pos_err=0.0000m, cond=15.2, min_dist=1.000m"
0.0500,-0.0800,0.0000,0,0.66013,0.00000,0.0,1.7774,-1.8849,-2.1468,0.0287,-0.4497,0.6275,"IK failed: position error=0.6601m, orientation error=0.0000rad"
0.0500,-0.0800,0.0200,0,0.66586,0.00000,0.0,1.7967,-1.8849,-2.1468,0.0971,-0.3947,0.6854,"IK failed: position error=0.6659m, orientation error=0.0000rad"
0.0500,-0.0800,0.0400,0,0.67198,0.00000,0.0,1.8121,-1.8849,-2.1468,0.1715,-0.3411,0.7361,"IK failed: position error=0.6720m, orientation error=0.0000rad"
0.0500,-0.0800,0.0600,0,0.67847,0.00000,0.0,1.8233,-1.8849,-2.1468,0.2538,-0.2884,0.7812,"IK failed: position error=0.6785m, orientation error=0.0000rad"
0.0500,-0.0800,0.0800,0,0.68525,0.00000,0.0,1.8294,-1.8849,-2.1468,0.3453,-0.2365,0.8208,"IK failed: position error=0.6852m, orientation error=0.0000rad"
0.0500,-0.0800,0.1000,0,0.69201,0.00000,0.0,1.8300,-1.8849,-2.1468,0.4464,-0.1866,0.8527,"IK failed: position error=0.6920m, orientation error=0.0000rad"
0.0500,-0.0800,0.1200,0,0.47541,0.00000,0.0,1.8258,-1.8849,1.6057,0.5553,-0.1422,0.8721,"IK failed: position error=0.4754m, orientation error=0.0000rad"
0.0500,-0.0800,0.1400,0,0.45052,0.00000,0.0,1.8211,-1.8849,1.6057,0.6666,-0.1113,0.8717,"IK failed: position error=0.4505m, orientation error=0.0000rad"
0.0500,-0.0800,0.1600,0,0.42926,0.00000,0.0,1.8265,-1.8849,1.6057,0.7704,-0.1086,0.8426,"IK failed: position error=0.4293m, orientation error=0.0000rad"
0.0500,-0.0800,0.1800,0,0.41332,0.00000,0.0,1.8595,-1.8849,1.6057,0.8520,-0.1572,0.7770,"IK failed: position error=0.4133m, orientation error=0.0000rad"
0.0500,-0.0800,0.2000,0,0.40430,0.00000,0.0,1.9376,-1.8849,1.6057,0.8910,-0.2834,0.6714,"IK failed: position error=0.4043m, orientation error=0.0000rad"
0.0500,-0.0800,0.2200,0,0.40359,0.00000,0.0,2.0496,-1.8849,1.6057,0.8605,-0.4915,0.5294,"IK failed: position error=0.4036m, orientation error=0.0000rad"
0.0500,-0.0800,0.2400,0,0.40975,0.00000,0.0,2.1181,-1.8849,1.6057,0.7437,-0.7102,0.3648,"IK failed: position error=0.4097m, orientation error=0.0000rad"
0.0500,-0.0800,0.2600,0,0.40960,0.00000,0.0,2.0877,-1.8849,1.6057,0.5970,-0.8032,0.2108,"IK failed: position error=0.4096m, orientation error=0.0000rad"
0.0500,-0.0800,0.2800,0,0.37030,0.00000,0.0,2.0847,-1.8849,1.6057,0.7067,-0.6654,0.0255,"IK failed: position error=0.3703m, orientation error=0.0000rad"
0.0500,-0.0800,0.3000,0,0.32139,0.00000,0.0,2.0806,-1.8849,1.6057,0.9518,-0.5075,-0.2529,"IK failed: position error=0.3214m, orientation error=0.0000rad"
0.0500,-0.0800,0.3200,1,0.00000,0.00000,10.2,2.1271,0.3713,1.1569,1.0899,-0.5354,-0.0506,"Planning succeeded: pos_err=0.0000m, cond=10.2, min_dist=1.000m"
0.0500,-0.0800,0.3400,1,0.00000,0.00000,12.4,1.8701,0.1481,1.1751,0.8651,-0.1736,-0.0901,"Planning succeeded: pos_err=0.0000m, cond=12.4, min_dist=1.000m"
0.0500,-0.0800,0.3600,1,0.00000,0.00000,14.0,1.8332,0.0132,1.2142,0.7562,-0.1229,0.0357,"Planning succeeded: pos_err=0.0000m, cond=14.0, min_dist=1.000m"
0.0500,-0.0800,0.3800,1,0.00000,0.00000,15.4,1.7436,-0.1252,1.2125,0.8096,0.0428,0.0436,"Planning succeeded: pos_err=0.0000m, cond=15.4, min_dist=1.000m"
0.0500,-0.0800,0.4000,1,0.00000,0.00000,16.4,1.6453,-0.2450,1.2036,0.8478,0.2110,0.0585,"Planning succeeded: pos_err=0.0000m, cond=16.4, min_dist=1.000m"
0.0500,-0.0600,0.0000,0,0.64454,0.00000,0.0,1.8215,-1.8849,-2.1468,-0.0970,-0.5792,0.8584,"IK failed: position error=0.6445m, orientation error=0.0000rad"
0.0500,-0.0600,0.0200,0,0.65003,0.00000,0.0,1.8426,-1.8849,-2.1468,-0.0505,-0.5246,0.9522,"IK failed: position error=0.6500m, orientation error=0.0000rad"
0.0500,-0.0600,0.0400,0,0.65686,0.00000,0.0,1.8638,-1.8849,-2.1468,0.0058,-0.4657,1.0380,"IK failed: position error=0.6569m, orientation error=0.0000rad"
0.0500,-0.0600,0.0600,0,0.66527,0.00000,0.0,1.8841,-1.8849,-2.1468,0.0754,-0.4007,1.1177,"IK failed: position error=0.6653m, orientation error=0.0000rad"
0.0500,-0.0600,0.0800,0,0.67563,0.00000,0.0,1.9009,-1.8849,-2.1468,0.1613,-0.3264,1.1910,"IK failed: position error=0.6756m, orientation error=0.0000rad"
0.0500,-0.0600,0.1000,0,0.68820,0.00000,0.0,1.9091,-1.8849,-2.1468,0.2660,-0.2390,1.2541,"IK failed: position error=0.6882m, orientation error=0.0000rad"
0.0500,-0.0600,0.1200,0,0.47693,0.00000,0.0,1.9007,-1.8849,1.6057,0.3888,-0.1356,1.2985,"IK failed: position error=0.4769m, orientation error=0.0000rad"
0.0500,-0.0600,0.1400,0,0.43988,0.00000,0.0,1.8679,-1.8849,1.6057,0.5227,-0.0160,1.3097,"IK failed: position error=0.4399m, orientation error=0.0000rad"
0.0500,-0.0600,0.1600,0,0.40372,0.00000,0.0,1.8099,-1.8849,1.6057,0.6530,0.1127,1.2704,"IK failed: position error=0.4037m, orientation error=0.0000rad"
0.0500,-0.0600,0.1800,0,0.37133,0.00000,0.0,1.7401,-1.8849,1.6057,0.7659,0.2327,1.1676,"IK failed: position error=0.3713m, orientation error=0.0000rad"
0.0500,-0.0600,0.2000,0,0.34579,0.00000,0.0,1.6852,-1.8849,1.6057,0.8596,0.3103,1.0007,"IK failed: position error=0.3458m, orientation error=0.0000rad"
0.0500,-0.0600,0.2200,0,0.32969,0.00000,0.0,1.6761,-1.8849,1.6057,0.9423,0.3053,0.7821,"IK failed: position error=0.3297m, orientation error=0.0000rad"
0.0500,-0.0600,0.2400,0,0.32295,0.00000,0.0,1.7391,-1.8849,1.6057,1.0148,0.1909,0.5388,"IK failed: position error=0.3230m, orientation error=0.0000rad"
0.0500,-0.0600,0.2600,0,0.32230,0.00000,0.0,1.8835,-1.8849,1.6057,1.0573,-0.0328,0.3185,"IK failed: position error=0.3223m, orientation error=0.0000rad"
0.0500,-0.0600,0.2800,0,0.32496,0.00000,0.0,2.0700,-1.8849,1.6057,1.0270,-0.3237,0.1684,"IK failed: position error=0.3250m, orientation error=0.0000rad"
0.0500,-0.0600,0.3000,0,0.32711,0.00000,0.0,2.1739,-1.8849,1.6057,0.9166,-0.5344,0.0773,"IK failed: position error=0.3271m, orientation error=0.0000rad"
0.0500,-0.0600,0.3200,0,0.29053,0.00000,0.0,2.1647,-1.8849,1.6057,1.1008,-0.4561,-0.0945,"IK failed: position error=0.2905m, orientation error=0.0000rad"
0.0500,-0.0600,0.3400,1,0.00000,0.00000,10.6,2.1979,0.2313,1.0628,1.8035,-0.4626,-0.0435,"Planning succeeded: pos_err=0.0000m, cond=10.6, min_dist=1.000m"
0.0500,-0.0600,0.3600,1,0.00000,0.00000,13.0,1.9614,0.0285,1.1873,1.1181,-0.1460,-0.1167,"Planning succeeded: pos_err=0.0000m, cond=13.0, min_dist=1.000m"
0.0500,-0.0600,0.3800,1,0.00000,0.00000,14.6,1.9220,-0.1058,1.2274,0.9404,-0.0982,0.0220,"Planning succeeded: pos_err=0.0000m, cond=14.6, min_dist=1.000m"
0.0500,-0.0600,0.4000,1,0.00000,0.00000,15.9,1.8035,-0.2380,1.2221,0.9802,0.0926,0.0206,"Planning succeeded: pos_err=0.0000m, cond=15.9, min_dist=1.000m"
0.0500,-0.0400,0.0000,0,0.62675,0.00000,0.0,1.7659,-1.8849,-2.1468,-0.3743,-0.7521,1.1821,"IK failed: position error=0.6267m, orientation error=0.0000rad"
0.0500,-0.0400,0.0200,0,0.62884,0.00000,0.0,1.7662,-1.8849,-2.1468,-0.3882,-0.7192,1.3168,"IK failed: position error=0.6288m, orientation error=0.0000rad"
0.0500,-0.0400,0.0400,0,0.63244,0.00000,0.0,1.7711,-1.8849,-2.1468,-0.3962,-0.6807,1.4439,"IK failed: position error=0.6324m, orientation error=0.0000rad"
0.0500,-0.0400,0.0600,0,0.63794,0.00000,0.0,1.7818,-1.8849,-2.1468,-0.3962,-0.6338,1.5672,"IK failed: position error=0.6379m, orientation error=0.0000rad"
0.0500,-0.0400,0.0800,0,0.64604,0.00000,0.0,1.8001,-1.8849,-2.1468,-0.3855,-0.5735,1.6886,"IK failed: position error=0.6460m, orientation error=0.0000rad"
0.0500,-0.0400,0.1000,0,0.65785,0.00000,0.0,1.8275,-1.8849,-2.1468,-0.3616,-0.4919,1.8060,"IK failed: position error=0.6579m, orientation error=0.0000rad"
0.0500,-0.0400,0.1200,0,0.67492,0.00000,0.0,1.8650,-1.8849,-2.1468,-0.3227,-0.3763,1.9105,"IK failed: position error=0.6749m, orientation error=0.0000rad"
0.0500,-0.0400,0.1400,0,0.46981,0.00000,0.0,1.9104,-1.8849,1.6057,-0.2696,-0.2079,1.9820,"IK failed: position error=0.4698m, orientation error=0.0000rad"
0.0500,-0.0400,0.1600,0,0.41396,0.00000,0.0,1.9559,-1.8849,1.6057,-0.2082,0.0332,1.9873,"IK failed: position error=0.4140m, orientation error=0.0000rad"
